month,year,day,lat,long
10,2006,23,25.85,87.5775
10,2006,23,43.5,125.66667
10,2006,23,33.71667,74.83333
10,2006,23,24.33333,90.16667
10,2006,23,46.16,134.65333
10,2006,23,20.93333,-101.38333
10,2007,00,44.11667,27.26667
10,2007,00,49.98333,7.53333
10,2007,00,30.9,32.48333
10,2007,01,26.21667,69.55
10,2007,02,39.3,9.2
10,2007,02,42.58333,-103.66667
10,2007,09,20.91667,82.58333
10,2007,13,39.82467,36.13583
10,2007,17,32.43333,119.86667
10,2007,19,59.73333,10.86667
10,2007,20,45.68333,15.6
10,2007,20,55,35
10,2007,20,27.13333,84.06667
10,2007,21,43.66667,21.86667
10,2007,21,47.36667,1.73333
10,2007,21,54.00883,22.005
10,2007,22,35.16667,135.33333
10,2008,00,45.25,125
10,2008,00,44.41667,23.5
10,2008,01,1.7,33.63333
10,2008,01,44.75,0.05
10,2008,05,46.95,-1.5
10,2008,06,51.05,3.75
10,2008,09,48.01667,-1.15
10,2008,09,38.7,-90.23333
10,2008,11,-32.01667,27.41667
10,2008,19,38.16667,-76.38333
10,2008,19,48.45,3.93333
10,2008,19,61.65,27.2
10,2008,20,43.43333,2.95
10,2008,20,59.93333,14.95
10,2008,20,49.28333,15.56667
10,2008,20,45.05,41.98333
10,2008,20,50.76667,3
10,2008,20,53.66667,55.98333
10,2008,20,41.2,-73.13333
10,2008,20,56.58333,-3.25
10,2008,21,45.96861,-72.97806
10,2008,21,36.48333,-90.66667
10,2008,21,50.53806,16.26333
10,2008,22,31.61667,113.46667
10,2008,22,12.66667,78.03333
10,2008,22,25.93333,84.28333
10,2008,22,44.86667,133.16667
10,2009,00,26.71667,84.21667
10,2009,04,38.80389,-120.90806
10,2009,08,33.18836,-86.2945
10,2009,09,36.18333,5.41667
10,2009,15,59.70444,-134.20139
10,2009,18,34.72,137.305
10,2009,19,35.38333,134.9
10,2009,20,-7.75,112.76667
10,2009,20,31.16333,-7.015
10,2009,22,35.43333,136.23333
10,2009,23,45.4,122.9
10,2009,23,32.95,10.41667
10,2010,00,19.38333,43.73333
10,2010,06,35.13333,44.45
10,2010,08,46.71667,23.5
10,2010,08,-25.73333,142.95
10,2010,09,58.03333,26.95
10,2010,10,33.4,70.6
10,2010,12,-1.00278,37.15028
10,2010,16,-29.33333,27.58333
10,2010,18,32.94667,118.99
10,2010,19,49.6,17.11667
10,2010,20,38.2,-89.68333
10,2010,21,14.25,1.53333
10,2010,21,54.5,35.2
10,2010,23,13.63333,79.41667
10,2010,23,29.48195,-7.61123
10,2011,00,-7.08333,111.53333
10,2011,00,-6.66667,106.58333
10,2011,00,47.85,34.76667
10,2011,05,20.16667,-105.21667
10,2011,06,34.5,133.75
10,2011,09,38.36667,140.86556
10,2011,13,24.65,76.86667
10,2011,16,45.06667,7.66667
10,2011,17,42.06667,-104.16667
10,2011,20,43.6,1.4
10,2011,20,51.73333,102.53333
10,2011,20,50.78333,4.76667
10,2011,20,52.21667,13.16667
10,2011,21,45.46667,10
10,2011,21,50.91667,9.18333
10,2011,21,58.47333,8.86667
10,2011,21,32.16667,-95.1
10,2011,21,61.3,12.3
10,2011,22,36.06333,140.145
10,2011,23,9.66667,105.66667
10,2011,23,45.46667,105.38333
10,2011,23,45.34583,-92.05167
10,2011,23,21.66667,-103.36667
10,2011,23,60,5.61667
10,2012,01,57.16667,65.53333
10,2012,01,-19.81667,-48.78333
10,2012,02,11.05,-69.85
10,2012,06,41.76667,62.51667
10,2012,08,7.95,8.08333
10,2012,09,51.65,5.61667
10,2012,11,13.48333,74.78333
10,2012,17,-4.26667,35.35
10,2012,19,46.93333,7.21667
10,2012,20,30.33333,76.33333
10,2012,20,13.46667,31.21667
10,2012,20,66.13889,124.76667
10,2012,20,34.8,127
10,2012,20,34.48333,133.28333
10,2012,22,49.975,16.375
10,2012,23,52.11667,5.18333
10,2012,24,47.11667,7.55
10,2013,03,11.98333,79.75
10,2013,06,44.86667,9.15
10,2013,07,9.31667,-70.62833
10,2013,08,-20.85001,-41.73356
10,2013,09,46.15,32.83333
10,2013,09,56.13333,77.26667
10,2013,09,35.33333,51.63333
10,2013,12,48.41667,43.2
10,2013,12,43.5,-91.16667
10,2013,12,57.8,45.8
10,2013,18,44.85,11.4
10,2013,19,42.8,-4.66667
10,2013,19,54.225,-111.69167
10,2013,19,43.53333,22.63333
10,2013,20,23.1,87.43333
10,2013,21,16.83333,80.75
10,2013,21,25.45,70
10,2013,22,46.63333,0.16667
10,2013,22,34.33333,-98.3
10,2013,22,38.68333,-91.15
10,2013,23,45.58333,-122.35
10,2013,23,32.79732,21.78713
10,1965,12,48.95,17.38333
10,1965,13,41.266667,-73.266667
10,1967,01,41.7,-72.65
10,1971,22,41.71056,-72.67361
10,1973,19,31.96185,-110.434183
10,1975,01,-26.59278,120.32833
10,1976,23,-26,30
10,1978,21,-28.66667,18.91667
10,1978,23,-32.5,23
10,1979,00,9,39
10,1982,05,-27.75,115.83333
10,1982,05,42.38467,-83.6115
10,1985,23,36.75,114.25
10,1988,16,44.66667,117.5
10,1994,11,32.33333,114.31667
10,1994,15,13.71111,45.17
10,1994,21,1,22.5
10,1995,20,21.83333,111.83333
10,1997,10,24.56667,114.16667
10,1997,18,38.93333,48.25
10,1997,19,14.3,79.76667
10,1997,21,37.75,139
10,1997,22,41.28333,-73.81667
10,1997,23,34.16667,131.45
10,1998,02,28.71667,116.61667
10,1998,04,47.31667,35.36667
10,1998,07,50.28333,27.68333
10,1998,19,55.18333,27.91667
10,1998,19,27.33333,-9.33333
10,1999,01,11.73333,7.08333
10,1999,05,47.5,83
10,1999,09,33.7,133.8
10,1999,10,32.3,112.75
10,1999,12,47.13333,43.9
10,1999,17,44.4,19.11667
10,1999,20,49.88333,13.91667
10,1999,21,55.3,25
10,1999,21,45.81667,125.91667
10,1999,22,47.58333,37.25
10,1999,22,39.66667,122.98333
10,1999,23,51.83333,26.83333
10,1999,23,-15.18333,35.28333
10,2000,08,46.93333,21.5
10,2000,11,50.2,30.25
10,2000,15,26.8,-105.41667
10,2000,17,22.72192,48.95937
10,2000,18,36.3,-104.28333
10,2000,18,33.85,-101.8
10,2000,18,60.43333,22.3
10,2000,19,27.23944,29.83583
10,2000,19,27.5,3.61667
10,2000,20,27.61667,3.85
10,2000,21,27.81667,4.03333
10,2001,01,27.58333,3.81667
10,2001,05,27.6,3.83333
10,2001,15,27.63333,3.96667
10,2001,18,27.51667,3.65
10,2001,19,27.53333,3.7
10,2001,20,27.73333,4.08333
10,2001,23,27.75,4.1
10,2002,11,27.75,4.16667
10,2002,11,27.8,4.16667
10,2002,14,27.83333,4.28333
10,2002,15,27.8,4.46667
10,2002,18,27.78333,4.28333
10,2002,19,27.71667,4.48333
10,2002,19,27.73333,4.4
10,2002,19,27.7,4.08333
10,2002,19,27.7,4.06667
10,2002,20,27.7,4.06667
10,2002,20,27.55,3.61667
10,2002,20,27.51667,3.83333
10,2002,23,27.51667,3.91667
10,2003,00,27.55,3.93333
10,2003,02,27.58333,3.96667
10,2003,02,27.61667,4.05
10,2003,13,27.66667,4.2
10,2003,18,27.66667,4.25
10,2003,18,27.68333,4.33333
10,2003,18,27.68333,4.41667
10,2003,21,27.66667,4.35
10,2003,22,27.65,4.46667
10,2003,24,27.65,4.43333
10,2004,00,27.63333,4.35
10,2004,00,27.6,4.3
10,2004,00,27.58333,4.25
10,2004,07,27.55,4.13333
10,2004,08,27.53333,4
10,2004,12,27.53333,3.91667
10,2004,14,27.46667,3.78333
10,2004,15,27.43333,3.71667
10,2004,16,27.46667,3.83333
10,2004,20,27.51667,3.91667
10,2004,20,27.55,4
10,2004,21,27.78333,4.7
10,2004,22,27.83333,4.7
10,2005,00,27.55,4.08333
10,2005,01,27.41667,3.71667
10,2005,02,27.65,4.5
10,2005,04,27.61667,4.41667
10,2005,13,27.75,4.15
10,2005,17,27.73333,4.05
10,2005,19,27.7,3.93333
10,2005,20,27.5,3.98333
10,2005,20,27.46667,3.88333
10,2005,20,27.38333,3.71667
10,2005,21,27.51667,4.06667
10,2005,22,27.56667,4.16667
10,2006,01,27.6,4.25
10,2006,17,27.6,4.41667
10,2006,17,27.61667,4.56667
10,2006,18,27.61667,4.56667
10,2006,20,27.5,4.28333
10,2006,22,27.63333,4.06667
10,2007,00,27.71667,4.78333
10,2007,01,27.55,3.7
10,2007,05,27.53333,3.83333
10,2007,08,27.68333,4.48333
10,2007,14,27.63333,4.28333
10,2007,19,27.63333,4.25
10,2007,20,27.53333,3.85
10,2007,21,27.48333,3.83333
10,2007,22,27.51667,3.73333
10,2007,22,27.7,4.35
10,2007,22,27.63333,4.51667
10,2007,23,27.56667,4.15
10,2007,23,27.5,3.68333
10,2008,05,27.63333,4.51667
10,2008,08,27.53333,3.86667
10,2008,09,27.5,3.48333
10,2008,09,27.48333,3.63333
10,2008,12,27.55,3.86667
10,2008,15,27.58333,3.95
10,2008,19,27.66667,4.18333
10,2008,20,27.7,4.26667
10,2008,21,27.75,4.43333
10,2008,21,27.63333,4.3
10,2008,23,27.5,3.83333
10,2008,23,27.45,4.11667
10,2008,23,27.66667,4.51667
10,2009,07,27.71667,4.13333
10,2009,11,27.73333,4.43333
10,2009,20,27.71667,4.38333
10,2009,20,27.61667,4.2
10,2009,22,27.51667,3.96667
10,2010,00,27.46667,3.88333
10,2010,00,27.45,3.83333
10,2010,06,27.46667,3.95
10,2010,06,27.53333,4.16667
10,2010,10,27.66667,4.46667
10,2010,10,27.8,4.5
10,2010,12,27.63333,4.36667
10,2010,16,27.55,4.13333
10,2010,19,27.5,3.9
10,2010,19,27.45,3.75
10,2010,19,27.5,3.88333
10,2010,20,27.55,3.76667
10,2010,20,27.48333,3.8
10,2010,21,27.48333,3.8
10,2010,22,27.65,4.03333
10,2010,22,27.56667,4.03333
10,2010,22,27.6,3.96667
10,2010,22,27.73333,4.16667
10,2011,17,27.73333,4.16667
10,2011,19,27.73333,4.2
10,2011,20,27.66667,4.2
10,2011,20,27.65,4.23333
10,2011,20,27.65,4.3
10,2011,21,27.68333,4.33333
10,2011,21,27.5,3.66667
10,2012,00,27.46667,3.76667
10,2012,04,27.6,4.05
10,2012,06,27.68333,4.35
10,2012,08,27.51667,3.8
10,2012,14,27.7,4.3
10,2012,15,27.5,4.3
10,2012,17,27.6,4.2
10,2012,17,27.58333,4
10,2012,18,27.58333,3.96667
10,2012,18,27.5,3.76667
10,2012,19,27.5,3.83333
10,2012,19,27.76667,4.53333
10,2012,19,27.55,4.03333
10,2012,19,27.46667,4.05
10,2012,19,27.58333,4.08333
10,2012,19,27.66667,4.08333
10,2012,19,27.56667,4.08333
10,2012,20,27.56667,4.08333
10,2012,20,27.58333,3.85
10,2012,20,27.56667,4.35
10,2012,20,27.66667,4.45
10,2012,20,27.66667,4.28333
10,2012,20,27.66667,4.28333
10,2012,20,27.63333,4.08333
10,2012,21,27.6,4.11667
10,2012,21,27.58333,4.06667
10,2012,21,27.58333,4.05
10,2012,22,27.56667,3.81667
10,2012,22,27.46667,3.71667
10,2012,23,27.43333,3.75
10,2012,23,27.53333,3.95
10,2013,03,27.55,4.01667
10,2013,04,27.66667,4.25
10,2013,07,27.66667,4.23333
10,2013,07,27.66667,4.23333
10,2013,13,27.66667,4.21667
10,2013,14,27.5,3.93333
10,2013,15,27.46667,3.71667
10,2013,18,27.75,4.43333
10,2013,19,27.66667,4.01667
10,2013,20,27.7,4.35
10,2013,20,27.53333,4.18333
10,2013,20,27.56667,4.33333
10,2013,20,27.51667,4.23333
10,2013,20,27.51667,4
10,2013,20,27.6,3.98333
10,2013,20,27.73333,4.11667
10,2013,20,27.65,4.25
10,2013,21,27.66667,4.16667
10,2013,21,27.65,4.03333
10,2013,21,27.48333,3.86667
10,2013,21,27.48333,3.85
10,2013,21,27.48333,3.85
10,2013,21,27.48333,3.85
10,2013,21,27.48333,3.75
10,2013,21,27.46667,3.75
10,2013,22,27.6,4.16667
10,2013,22,27.66667,4.2
10,2013,22,27.7,4.35
10,2013,22,27.58333,4.16667
10,2013,22,27.56667,4.01667
10,2013,22,27.53333,3.83333
10,2013,22,27.46667,3.86667
10,2013,22,27.46667,3.9
10,2013,23,27.58333,4.11667
10,2013,23,27.6,4.18333
10,2013,24,27.7,4.3
10,2013,24,27.7,4.3
10,1966,07,27.65,4.2
10,1969,21,27.56667,3.95
10,1969,22,27.49944,3.68889
10,1971,21,27.52472,3.81139
10,1973,18,27.57694,4.03389
10,1990,16,27.55583,4.14
10,1992,17,27.51694,3.79139
10,1994,19,27.48028,3.85139
10,1995,05,27.50194,3.92111
10,1995,06,27.59222,3.91806
10,1995,20,27.50889,4.60167
10,1995,22,27.57806,4.36917
10,1996,03,27.64639,3.98306
10,1996,06,27.7375,4.32806
10,1996,15,27.69083,4.37861
10,1996,19,27.68806,4.37194
10,1996,20,27.50472,3.88194
10,1997,05,27.50472,3.88194
10,1997,20,27.49722,3.87028
10,1997,22,27.46472,3.78167
10,1998,02,27.61278,3.71361
10,1998,06,27.68111,4.30694
10,1999,04,27.69,4.37861
10,1999,09,27.64028,4.17056
10,1999,17,27.59972,4.90361
10,1999,18,27.59444,3.88583
10,1999,19,27.54472,3.74306
10,1999,22,27.52139,3.79139
10,2000,01,27.52417,3.79694
10,2000,01,27.5325,3.81361
10,2000,01,27.54194,3.82778
10,2000,06,27.54194,3.82778
10,2000,08,27.63889,3.93444
10,2000,18,27.64528,3.94389
10,2000,18,27.68444,3.99389
10,2000,18,27.66861,4.425
10,2000,19,27.57389,4.11972
10,2000,19,27.82611,4.24611
10,2000,19,27.74056,4.30833
10,2000,19,27.73472,4.31611
10,2000,19,27.73944,4.32833
10,2000,19,27.71722,4.44806
10,2000,19,27.50111,4.09861
10,2000,20,27.51889,4.01667
10,2000,20,27.51056,3.89111
10,2000,21,27.49167,3.83278
10,2000,22,27.50361,3.67306
10,2001,00,27.48444,3.66639
10,2001,15,27.49833,3.69444
10,2001,17,27.51583,3.72722
10,2001,19,27.52111,3.77333
10,2001,19,27.52472,3.80972
10,2001,22,27.56389,3.92639
10,2002,01,27.69222,3.32167
10,2002,04,27.63611,4.03139
10,2002,18,27.63556,4.02528
10,2002,19,27.62167,3.95361
10,2002,19,27.55139,3.74194
10,2002,19,27.50972,3.88056
10,2002,21,27.51111,3.88444
10,2002,22,27.51361,3.89694
10,2002,23,27.52222,3.94694
10,2003,01,27.64611,4.39722
10,2003,01,27.64611,4.39722
10,2003,06,27.68528,4.50333
10,2003,07,27.67056,4.34611
10,2003,11,27.52444,3.87361
10,2003,12,27.47556,3.71028
10,2003,17,27.70917,4.42083
10,2003,18,27.67,4.49722
10,2003,19,27.69111,4.3375
10,2003,19,27.69472,4.30639
10,2003,20,27.715,4.19278
10,2003,20,27.72722,4.17056
10,2003,21,27.51056,3.71306
10,2003,21,27.51389,3.87528
10,2003,21,27.51472,3.86556
10,2003,21,27.51861,3.85722
10,2003,22,27.56111,4.05556
10,2003,23,27.57028,4.075
10,2003,23,27.62194,4.45556
10,2003,23,27.63389,4.18722
10,2004,00,27.63361,4.17306
10,2004,01,27.63972,4.14528
10,2004,06,27.63917,4.14278
10,2004,07,27.63861,4.12722
10,2004,17,27.64278,4.06889
10,2004,19,27.53528,3.91278
10,2004,20,27.54222,3.88444
10,2004,21,27.65444,4.27528
10,2004,23,27.70056,4.22944
10,2004,23,27.70611,4.20583
10,2004,23,27.63139,4.10722
10,2004,23,27.79472,4.16722
10,2004,24,27.61667,4.19056
10,2005,02,27.59139,3.98806
10,2005,04,27.47417,3.86417
10,2005,05,27.54528,4.04861
10,2005,15,27.70806,4.24806
10,2005,17,27.71861,4.48611
10,2005,17,27.66583,4.19056
10,2005,18,27.64972,4.01194
10,2005,19,27.48333,3.91556
10,2005,20,27.58278,4
10,2005,20,27.63361,4.04139
10,2005,20,27.70917,4.17444
10,2005,21,27.6825,4.42028
10,2005,21,27.59028,4.15194
10,2005,23,27.52722,3.89806
10,2006,00,27.58694,3.96417
10,2006,02,27.60222,3.98528
10,2006,04,27.62361,4.02556
10,2006,05,27.68722,4.18361
10,2006,10,27.42889,3.82
10,2006,13,27.49083,3.89778
10,2006,17,27.55972,4.01028
10,2006,19,27.64556,4.20444
10,2006,20,27.68361,4.25306
10,2006,20,27.50806,3.84417
10,2006,21,27.57861,3.96889
10,2006,22,27.60056,3.99556
10,2007,01,27.66389,4.09806
10,2007,01,27.69972,4.18611
10,2007,02,27.6875,4.245
10,2007,04,27.59278,4.40139
10,2007,07,27.55028,3.99806
10,2007,08,27.55194,3.81611
10,2007,11,27.46056,3.88806
10,2007,15,27.5455,4.06117
10,2007,17,27.55917,4.093
10,2007,18,27.503,3.8795
10,2007,20,27.50083,3.86983
10,2007,22,27.5,3.61667
10,2007,22,27.5,3.61667
10,2007,22,27.73333,4.43333
10,2007,23,27.73333,4.21667
10,2007,24,27.58333,4.1
10,2008,05,27.65,4.03333
10,2008,06,27.58333,4.01667
10,2008,09,27.73333,4.13333
10,2008,10,27.56667,4.06667
10,2008,14,27.65,4.38333
10,2008,21,27.73333,4.43333
10,2009,02,27.61667,4.06667
10,2009,06,27.68333,4.26667
10,2009,07,27.71667,4.26667
10,2009,14,27.55,4.2
10,2009,20,27.58333,4.3
10,2009,20,27.46667,3.83333
10,2009,22,27.59056,4.66278
10,2009,23,27.619722,4.265
10,2010,01,27.73333,4.19833
10,2010,03,27.46472,3.81417
10,2010,04,27.59056,4.66278
10,2010,14,27.68333,4.3
10,2010,16,27.97933,4.27817
10,2010,17,27.84067,4.31433
10,2010,17,27.672,4.52633
10,2010,18,27.7,4.13333
10,2010,18,27.76667,4.01667
10,2010,20,27.48917,3.89
10,2010,20,27.5005,3.88233
10,2010,20,27.58967,3.781
10,2010,20,27.61233,4.5285
10,2010,20,27.50083,4.87467
10,2010,20,27.76667,4.41667
10,2010,20,27.7,4.48333
10,2010,20,27.48333,3.76667
10,2010,21,27.42958,3.87135
10,2010,21,27.4778,3.70165
10,2010,21,27.58163,4.29388
10,2010,22,27.7,4.51667
10,2010,22,27.60933,3.93567
10,2010,22,26.60933,3.93567
10,2010,22,27.68433,4.42917
10,2011,01,27.68883,4.386
10,2011,03,27.667,4.64833
10,2011,15,27.6725,4.35667
10,2011,18,27.67817,4.46533
10,2011,19,26.61167,3.887
10,2011,19,26.62583,3.94433
10,2011,19,26.60867,4.053
10,2011,20,27.5085,3.76383
10,2011,20,27.6395,3.935
10,2011,20,27.6625,3.97683
10,2011,20,27.4,3.75
10,2011,21,27.4114,3.70467
10,2011,22,27.76667,4.41667
10,2011,22,27.7,4.45
10,2011,23,27.63333,3.93333
10,2012,01,27.36017,3.7
10,2012,01,27.558,4.015
10,2012,02,27.61667,3.86667
10,2012,02,27.504,3.68167
10,2012,05,27.5025,3.693
10,2012,06,27.59617,4.172
10,2012,10,27.51667,3.86667
10,2012,14,27.58333,4.03333
10,2012,15,27.51867,3.88033
10,2012,19,27.50917,3.88767
10,2012,19,27.512,3.89783
10,2012,19,27.509,3.89583
10,2012,20,27.50217,3.86083
10,2012,20,27.50267,3.8725
10,2012,20,27.50083,3.86617
10,2012,20,27.68917,4.44267
10,2012,20,39.77667,-100.81333
10,2012,20,32.59033,-101.77217
10,2012,20,33.63333,-104.26667
10,2012,20,35.05,-107.56667
10,2012,21,29.31667,-100.96667
10,2012,21,36.9,30.68333
10,2012,21,22.9935,-10.15367
10,2012,21,39.96667,-103.76667
10,2012,21,19.83333,51.25
10,2012,22,-67.18333,142.38333
10,2012,22,38.7,-96.1
10,2012,22,28.05,0.16667
10,2012,22,27.81667,0.13333
10,2012,22,27.13333,0.2
10,2012,23,20.5,9
10,2012,23,19.64008,9.35545
10,2012,24,18.5,10.4
10,2013,00,18.61042,10.4941
10,2013,02,17.67987,10.03503
10,2013,04,35.15,-102.71667
10,2013,05,44.86667,95.41667
10,2013,10,64.88333,-163.16667
10,2013,18,31.98457,-5.51528
10,2013,18,30.55,-4.9
10,2013,18,-28.91667,-66.95
10,2013,19,-25.5,-68.4
10,2013,19,26.96667,4.45
10,2013,19,26.96667,4.4
10,2013,19,27.36667,4.5
10,2013,19,27.33333,4.5
10,2013,19,27.43583,4.63861
10,2013,19,27.57639,4.52528
10,2013,19,27.50778,4.60167
10,2013,20,27.47889,4.19806
10,2013,20,27.42861,4.12417
10,2013,20,27.36056,4.94472
10,2013,20,27.35028,4.2025
10,2013,20,27.5175,4.19111
10,2013,20,27.56972,4.52556
10,2013,20,27.57806,4.3225
10,2013,21,27.50972,4.16111
10,2013,21,27.59167,4.31694
10,2013,21,27.4,4.35
10,2013,22,30.7,-105.5
10,2013,22,34.2,-101.5
10,2013,22,42.6,-99.8
10,2013,23,28.4625,1.025
10,2013,23,39.53833,59.55833
10,2013,23,40.15,-103.16667
10,1965,21,40.15,-103.16667
10,1974,16,30.70952,28.9698
10,1974,20,27.5,-12.5
10,1978,07,19.42,57.18833
10,1986,20,19.27167,57.38667
10,1990,21,19.50695,57.11952
10,1994,04,19.54482,57.09807
10,1994,19,19.84057,57.00848
10,1994,20,19.84067,57.00842
10,1995,13,19.84128,57.00953
10,1995,20,19.84203,57.00747
10,1995,22,19.8423,57.00013
10,1995,22,19.86785,57.0028
10,1995,22,19.86607,57.0032
10,1995,22,19.80252,57.32137
10,1995,22,19.60308,57.03332
10,1996,03,19.80252,57.32137
10,1997,16,19.65675,57.0433
10,1998,01,19.61287,57.27038
10,1998,06,19.61612,57.2698
10,1998,19,19.64073,57.28857
10,1998,19,19.66453,57.3334
10,1998,22,19.53112,57.08427
10,1999,08,19.3421,57.1693
10,1999,14,19.31468,57.27343
10,1999,16,19.40518,57.26818
10,1999,20,19.40772,57.29878
10,1999,20,19.44533,57.02345
10,1999,20,19.40412,57.27497
10,1999,22,19.32092,57.22977
10,1999,22,19.51053,57.1292
10,2000,01,19.22597,57.54063
10,2000,02,19.14025,57.58427
10,2000,14,19.26795,57.13412
10,2000,16,19.18798,57.10978
10,2000,18,22.80487,55.32742
10,2000,18,22.79853,55.31673
10,2000,18,22.74862,55.37323
10,2000,22,22.74733,55.39522
10,2001,03,22.73342,55.33122
10,2001,06,22.73743,55.3191
10,2001,17,22.73393,55.3204
10,2001,19,22.73797,55.32125
10,2001,20,22.75747,55.41402
10,2001,21,22.74868,55.47218
10,2001,22,22.75978,55.3908
10,2002,01,22.67752,55.34027
10,2002,02,22.68423,55.33652
10,2002,07,22.68598,55.32092
10,2002,12,22.68922,55.32087
10,2002,16,22.69813,55.3336
10,2002,18,22.73852,55.36247
10,2002,18,40.33333,81.25
10,2002,18,40.33333,81.25
10,2002,19,32.9,-105.93333
10,2002,19,37.46667,-105.86667
10,2002,19,42.33333,93
10,2002,19,41.5,-104.1
10,2002,19,41.41667,-104.1
10,2002,19,46.83333,-117.25
10,2002,19,28.83333,-105.86667
10,2002,19,25.05,-106
10,2002,19,35.75,-81.25
10,2002,19,-27.08333,-70.58333
10,2002,19,19.83333,54.08333
10,2002,19,19.7,53.96667
10,2002,19,44.65,-87.46667
10,2002,19,-23.33333,134.11667
10,2002,19,67.88333,167.5
10,2002,19,20.7,52.83333
10,2002,19,37.86667,-117.4
10,2002,19,32.306,-108.9038
10,2002,19,20.6,44.88333
10,2002,19,-76.71695,158.76862
10,2002,19,-76.74253,158.84305
10,2002,20,-76.71128,158.79283
10,2002,20,-76.70522,158.77838
10,2002,20,-76.70522,158.77838
10,2002,20,-76.70558,158.77587
10,2002,20,-76.70552,158.77583
10,2002,22,-76.70552,158.77485
10,2002,22,-76.71215,158.77527
10,2003,11,-76.71263,158.77862
10,2003,13,-76.71255,158.7786
10,2003,19,-76.71733,158.77398
10,2003,19,-76.74403,159.37238
10,2003,21,-76.74245,159.37458
10,2003,21,-76.74245,159.37458
10,2003,23,-76.97691,156.93841
10,2003,23,-76.88426,156.93086
10,2003,23,-77.04666,157.24407
10,2004,02,-76.89661,156.99137
10,2004,14,-77.05074,157.19834
10,2004,19,-77.04867,157.18333
10,2004,20,-77.03788,157.2516
10,2005,01,-76.97697,156.91541
10,2005,03,-76.96353,156.9203
10,2005,06,-77.02778,157.03028
10,2005,09,-77.03342,157.25235
10,2005,13,-76.91278,156.97551
10,2005,14,-76.96674,156.91777
10,2005,18,-76.97126,156.90291
10,2005,19,-77.03648,157.23968
10,2005,21,-76.97442,156.90877
10,2005,21,-77.03694,157.04639
10,2005,21,-77.04025,157.2305
10,2005,21,-77.04408,157.2676
10,2006,01,-76.9791,156.92267
10,2006,02,-76.90581,157.00988
10,2006,02,-77.03722,157.23658
10,2006,02,-76.98507,156.90009
10,2006,02,-76.94677,156.92971
10,2006,07,-77.03811,157.24166
10,2006,18,-76.98262,156.90998
10,2006,20,-76.90692,157.0235
10,2006,21,-76.96966,156.90165
10,2006,22,-76.96339,156.91969
10,2006,23,-76.97495,156.91895
10,2007,00,-77.04237,157.25116
10,2007,04,-76.88366,156.92815
10,2007,04,-76.97583,156.94856
10,2007,05,-76.90256,157.02793
10,2007,15,-76.88761,156.93792
10,2007,16,-76.91276,156.97559
10,2007,16,-76.90694,157.02548
10,2007,20,-77.02778,157.02833
10,2007,21,-76.97795,156.92687
10,2007,21,-77.05047,157.25814
10,2007,21,-77.04673,157.28252
10,2008,00,-77.03743,157.23679
10,2008,01,-76.89166,156.96457
10,2008,01,-76.92489,156.93821
10,2008,10,-77.04713,157.28227
10,2008,16,-76.72109,158.73715
10,2008,17,-76.71158,158.77453
10,2008,17,-76.71111,159.42472
10,2008,20,-76.81849,158.15713
10,2008,20,-76.74472,159.40472
10,2008,21,-76.7188,158.77155
10,2008,22,-76.76806,159.33944
10,2008,22,-76.69167,159.37306
10,2009,01,-76.82204,158.20666
10,2009,02,-76.76991,158.1405
10,2009,09,-76.69389,159.3875
